Spearman_ρ_YL_Active_Fe	p-value_YL_Active_Fe	adjust_p_value_YL_Active_Fe	Spearman_ρ_Available_Fe	p-value_Available_Fe	adjust_p_value_Available_Fe	lm.R2_YL_Active_Fe	lm.adj.R2_YL_Active_Fe	lm.p.value_YL_Active_Fe	intercept_YL_Active_Fe	slope_YL_Active_Fe	lm.R2_Available_Fe	lm.adj.R2_Available_Fe	lm.p.value_Available_Fe	intercept_Available_Fe	slope_Available_Fe
unclassified_f__Pseudomonadaceae	0.219045512457086	0.303775581088369	0.673029290962571	0.495360960736686	0.0138424073367554	0.180937717060654	0.163170688176825	0.125132992184863	0.0502750929880509	-0.383204654217642	0.0579884775077869	0.296562266957082	0.264587824546041	0.00593357332901048	-1.68037509964838	0.431704644779559
unclassified_f__Rhizobiaceae	0.345585036972597	0.098117227009093	0.45496736974233	0.28279313264269	0.18058266474147	0.482616497073482	0.120945844057821	0.0809888369695405	0.0958676191778168	0.909876729279847	0.0325921061639448	0.122108427841965	0.0822042654711455	0.0941788688002648	0.445243753322795	0.180841421582273
unclassified_f__Rhodanobacteraceae	-0.122949047539493	0.567085385399604	0.832232830513976	-0.0558980890662138	0.795305492939538	0.907493315792617	0.0339885400187614	-0.0099210717985676	0.388474516627614	0.0666126873374775	-0.00112071522519636	0.0044750127095478	-0.0407761230763819	0.756125270732822	0.0655892402350079	-0.00224560979861676
unclassified_f__Rhodobacteraceae	0.226699938117147	0.28675935198104	0.655074088068645	0.438625961699754	0.0320233457581781	0.239031402266401	0.0653295537326601	0.0228445334477809	0.228023225349871	-0.00504010085036708	0.00326242998983765	0.196439748509808	0.159914282532981	0.0300684242699559	-0.107768395230079	0.0312398673203419
unclassified_f__Rhodocyclaceae	0.107919940592374	0.615706969572539	0.850696076418108	0.328835698755583	0.116657662389288	0.414887857205456	0.0142712282877837	-0.0305346249718625	0.578212106409407	0.140980168174465	0.0115504817596086	0.0426188227713257	-0.000898503466341349	0.333118775665507	-0.221103805515761	0.110224538122963
unclassified_f__Sandaracinaceae	-0.173648668127322	0.417089877831606	0.75841339868067	-0.208605131665916	0.32796809665698	0.589214889982598	0.0664055021202712	0.0239693885802835	0.22409914788241	0.0034159826681921	-0.000282754126880813	0.135347894837284	0.0960455264207969	0.0769379284726323	0.0102722906559824	-0.00222915780328849
unclassified_f__Solirubrobacteraceae	-0.497497385682667	0.0133756581490042	0.203199109577097	-0.294732287399182	0.162085627098978	0.459347860573701	0.110719418534597	0.070297573922533	0.112117481414811	0.402563514244227	-0.021302915974393	0.00853412870198566	-0.0365325018115603	0.667683286069235	0.340209267434376	-0.0326599030567953
unclassified_f__Sphingobacteriaceae	0.269475586929864	0.20287828296172	0.57299406944594	0.308382059297962	0.1426166198823	0.429906830125973	0.123926041514647	0.0841044979471313	0.0915987920591007	0.00171618953130546	0.00729126541501389	0.125960963227724	0.086231916101712	0.0887949147546625	-0.102810781512311	0.0405926819868106
unclassified_f__Sphingomonadaceae	-0.268871009189511	0.203932726851406	0.573389326169647	-0.505874673629243	0.0116683381884354	0.170752352721552	0.0440761759088667	0.000625092995633403	0.324804178484043	0.931492631119382	-0.0223003748021099	0.265189604952939	0.2317891324508	0.0100229939641337	2.01249296710376	-0.3020623505946
unclassified_f__Streptosporangiaceae	0.0146511408048256	0.945827522560518	0.978439971110025	-0.223936453733993	0.292832267217628	0.568439106951866	0.00528207646212262	-0.0399323746077809	0.735749722090331	0.0478489028220665	-0.00141037165603845	0.0397102175256332	-0.00393931804138337	0.350543813242003	0.125847697031285	-0.0213545539152989
unclassified_f__Thermomicrobiaceae	-0.102502102733376	0.633641651994656	0.865678849486054	-0.233718940535658	0.271692940439187	0.557774179289692	0.0144086369421768	-0.0303909704695424	0.576374715307858	0.0204496375043002	-0.000815587480381265	0.0256030706485836	-0.0186876988673899	0.455142326498812	0.0384022462417046	-0.00600362102220565
unclassified_f__Vicinamibacteraceae	0.309212510869018	0.141488615729138	0.479531686822537	0.373675279331989	0.0720653962042995	0.345975642975446	0.0564897499361154	0.0136029203877571	0.26342617813291	-0.00174089685947774	0.000260790487366337	0.102326924189708	0.0615236025619673	0.127554086844549	-0.00756074626119014	0.00193825101864082
unclassified_f__Xanthobacteraceae	-0.0152306367771496	0.943688089764994	0.978439971110025	-0.272252454760579	0.198082598959086	0.488967675383256	0.00718383756522662	-0.0379441698181722	0.693751626588036	0.34348982984877	-0.00791363900096518	0.157704170596381	0.11941799653258	0.0546695120410011	1.14457622725658	-0.204751792972805
unclassified_f__Xanthomonadaceae	0.0135076457888938	0.950050227659322	0.978439971110025	-0.0658096211262037	0.759969864824601	0.895678769257565	0.0137972557344366	-0.0310301417321799	0.58463874340149	0.373288724410238	0.0102025283113501	0.023492763141008	-0.0208939294434916	0.474583721526082	0.784675886217098	-0.0735168080513166
unclassified_o__Acidobacteriales	0.0464336551278116	0.829416701289117	0.942109187877313	-0.112347188931264	0.601207676800906	0.814820240356512	0.00902450234166262	-0.0360198384609891	0.658817116354878	0.00207998350659072	0.000476439650360667	0.00671645778446482	-0.0384327941344231	0.703426356344241	0.0163127655660201	-0.00226973185043019
unclassified_o__Burkholderiales	0.0602583465453936	0.779708182169038	0.9087127673692	0.0150678640402023	0.944288990547726	0.979557790042253	0.0110352408990259	-0.033917702696473	0.62518572285111	-0.0002533606391629	5.24717728217914e-05	0.00295621891428599	-0.0423639529532465	0.800786052323142	-0.000397291476740558	0.00014997237364543
unclassified_o__Chitinophagales	-0.277995473339223	0.188410387626208	0.54945726996108	-0.208081607328469	0.329210970242483	0.589707091739227	0.0529419132275769	0.00989381837428494	0.2794159760139	0.00687598024811628	-0.000492850759408182	0.0283722564752342	-0.0157926409577098	0.431409472849853	0.0107257557008729	-0.00199237321113342
unclassified_o__Cyanobacteriales	0.184153828928981	0.389014078704818	0.734674178758799	0.512636015051347	0.0104251059992217	0.170752352721552	0.0130003252394193	-0.0318632963406071	0.595770143820621	0.0129561489535091	0.00123674752497571	0.189761389246078	0.152932361484536	0.0333595131746555	-0.0869644463007875	0.0260925189633894
unclassified_o__Defluviicoccales	0.317749688526568	0.130260066731351	0.456437174352107	0.0867404425130815	0.686936549206365	0.854925502412308	0.104828215383864	0.0641385888104037	0.122735948454728	-0.0054006996660873	0.00183176480332285	0.00950288915955354	-0.0355197067877395	0.650438026097434	-0.00105427272775503	0.00304555598049306
unclassified_o__Desulfuromonadia	-0.212051984016682	0.31985592760505	0.693390864849383	0.0180936782595718	0.933123886903681	0.979557790042253	0.0586298495807304	0.0158402972889455	0.254303071220263	0.0116964592006212	-0.000872108708759844	2.83931213546061e-05	-0.0454248617367656	0.98028560745238	0.00387583602785766	-0.000105980495017444
unclassified_o__Gaiellales	-0.0360705670521684	0.867110728538793	0.953314263060135	-0.28625373570775	0.175077796396047	0.475211161646413	0.0401111393301352	-0.00352017251849501	0.348073102722312	0.0369340081392765	-0.00198625192678982	0.20393063638471	0.167745665311288	0.0267485248672298	0.12391983691126	-0.0247315428846898
unclassified_o__Ignavibacteriales	0.247971817002027	0.242678915244165	0.603717887177038	-0.108601293138759	0.613466246631161	0.825414885488708	0.056149591326532	0.0132473000231926	0.264911393645274	-0.00131456338907321	0.000318916482849093	0.0270959355509746	-0.0171269764694357	0.442113171313829	0.0069462338672639	-0.00122338705946789
unclassified_o__Micrococcales	0.0147619672597592	0.945418335431962	0.978439971110025	0.0121150185244702	0.955194681312791	0.984401673360896	0.00740232056604783	-0.037715755771859	0.689352422825074	0.000124389260574853	0.000193013801793887	0.003564928662326	-0.0417275745802954	0.781675933308944	-0.00120956334946874	0.000739669964065377
unclassified_o__Microtrichales	-0.564281066211644	0.00407529546688489	0.116145920806219	-0.301566579634465	0.152117376763833	0.439925195087764	0.264929108557668	0.231516795310289	0.0100660308677099	0.421118423565343	-0.0189042466546738	0.0930643739235969	0.0518400272837605	0.147186844342969	0.506525137305395	-0.061872035959401
unclassified_o__Polyangiales	0.498695102830134	0.0131196951335087	0.203199109577097	0.450475848558784	0.0271713471640297	0.224163614103245	0.251603915366693	0.217585911519725	0.0125152941851912	0.0134242137403948	0.00685592239824547	0.218198111618781	0.182661662146908	0.0213712914949219	-0.0723992296827875	0.03525663264106
unclassified_o__Rhizobiales	-0.34079681092882	0.103177508926248	0.45496736974233	-0.321434263450134	0.125618100421879	0.421560453336255	0.105204332072688	0.0645318017123558	0.122027946661086	0.0357510951750291	-0.00242841806663733	0.103843313318108	0.0631089184689307	0.124610173645648	0.0697230820954797	-0.0133230621213645
unclassified_o__Rickettsiales	-0.0325306075089092	0.880055642632968	0.955239252477922	0.0786957957108409	0.714726415172343	0.86871617028187	0.000603808250635073	-0.044823291374336	0.909261019052302	0.00195255202299086	0.000103384404179255	0.0173228905490601	-0.0273442507896189	0.53984885460386	-0.0101518687776864	0.00305790387583126
unclassified_o__Saccharimonadales	-0.590078384851853	0.00240405004858436	0.116145920806219	-0.560826999135101	0.00435986580993232	0.130173136325122	0.319059914926275	0.288108092877469	0.00402965075525949	0.719380704909609	-0.0552113756419056	0.231710950325355	0.196788720794689	0.0172418407511099	1.30737915764332	-0.259820770197381
unclassified_o__SBR1031	0.30040555762353	0.153779424851226	0.491937241743463	0.29749058825253	0.158008781319477	0.452381305421517	0.14206258411887	0.103065428851546	0.06944097937013	-0.0256945480517848	0.00379041629065744	0.197177751328068	0.160685830933889	0.0297245373704227	-0.0952550557418419	0.0246594934171769
unclassified_o__Solirubrobacterales	-0.380783052905584	0.0663985865777765	0.417404695758758	-0.231699729280493	0.275974536893011	0.557774179289692	0.106326142055763	0.0657046030582978	0.119941257549365	0.00567506242416786	-0.00046933413528157	0.0719632611301399	0.0297797729996918	0.20500269282595	0.0103462463769321	-0.0021321888750726
unclassified_o__Sphingobacteriales	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
unclassified_o__Vampirovibrionales	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
unclassified_o__Vicinamibacterales	-0.206845074017122	0.332157811788501	0.701797403077158	-0.310004616539673	0.140418648926366	0.429906830125973	0.0228227389630374	-0.0215944092659153	0.481028237266237	0.0544989026236886	-0.00187938854086298	0.0757692768624019	0.0337587894470566	0.192972451970032	0.117586477191957	-0.0189098204517326
unclassified_o__Xanthomonadales	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
unclassified_p__Chloroflexi	-0.391294969141485	0.0586510567590924	0.391215027531393	-0.140618210974794	0.51222368025552	0.751573310496515	0.0564355986626322	0.0135463076927519	0.263661958027624	0.129215936157123	-0.00529719849025416	0.00426296203402465	-0.0409978124189743	0.761806669642982	0.113361483341372	-0.00803958353118633
unclassified_p__Desulfobacterota	0.209037026897961	0.326944889299823	0.69592904537719	0.0975048217321368	0.650363841565396	0.844261135945142	0.00361637455675794	-0.0416737902361166	0.780143671829476	0.000512411228432069	0.000126351499960216	0.0242682550695547	-0.0200831878818291	0.467292617646527	-0.00602329461484339	0.00180747007575026
unclassified_p__Patescibacteria	-0.586039240252393	0.00261863643621322	0.116145920806219	-0.397425912206156	0.0544662502681434	0.31826661039211	0.415641585666318	0.389079839560242	0.000671772482126086	0.0279340429319159	-0.00232592416066253	0.261536070162375	0.227969527897029	0.0106427422123875	0.0494651011011513	-0.0101884939381159
uncultured_c__Acidimicrobiia	-0.157745880906192	0.461628761385779	0.800983008103616	0.0104461373529239	0.961361904430022	0.984924696205268	0.0325198424660268	-0.011456528330972	0.399100337053323	0.710495739645835	-0.0122507443114242	0.000245077442943249	-0.0451983281278321	0.942121814592515	0.569135947535077	0.00587283866550066
uncultured_c__Alphaproteobacteria	-0.190559064765382	0.372435021285115	0.728094021179263	-0.420583115752829	0.0407106811424661	0.271548905067301	0.0486805193014822	0.00543872472427687	0.300188167129468	0.233622266485354	-0.00751567002579956	0.308995130878606	0.277585818645815	0.00479705636888156	0.609755757992128	-0.104562043437557
uncultured_c__Planctomycetes	0.197637683557941	0.354595537562141	0.719304585665	0.21766839428757	0.306901798807675	0.576130023510217	0.0147015931469404	-0.0300846980736531	0.572494883159173	0.0164893433457371	0.000812811154119151	0.0341055759047644	-0.00979871609956451	0.387644613990749	-0.0050532613379746	0.006836412971782
uncultured_c__Thermodesulfovibrionia	0.172943587492971	0.419013114493113	0.75841339868067	-0.0637299204143527	0.767348224271381	0.900308661689192	0.0168383592672507	-0.0278508062206015	0.545622507709196	-0.00028434149900936	0.000107266865709591	0.0041562495023648	-0.041109375520255	0.764723903231739	0.00199266637300942	-0.000294289421678451
uncultured_c__Thermoleophilia	-0.127526142472748	0.552626134397262	0.829895646039831	-0.265116563690854	0.210563852304982	0.496329080433172	0.00619039117464896	-0.0389827728628669	0.714784683614474	0.0228484970707102	-0.000630424361172075	0.0756234045494917	0.0336062865744686	0.193418899303386	0.0689351660867732	-0.0121677476477546
uncultured_f__Acetobacteraceae	-0.044036548989227	0.838106455424485	0.944216414713962	-0.0783320370183687	0.715991665945552	0.86871617028187	0.000169645544454746	-0.0452771887489791	0.951833663269589	0.00976346176831387	-7.57573067255201e-05	0.00234349544274471	-0.0430045274916759	0.822267990847534	0.0156982531720938	-0.00155486789125724
uncultured_f__Anaerolineaceae	0.127724802080619	0.552002390893239	0.829895646039831	0.0148245325682089	0.945187341268841	0.979557790042253	0.000890635754411438	-0.0445234262567518	0.889901892227466	0.289094660977647	0.00227732871649456	0.00761216023265036	-0.0374963779385928	0.685196948710223	0.468025535640422	-0.0367652701378848
uncultured_f__Ardenticatenaceae	-0.0409051387729161	0.849485706993003	0.944375067880519	0.45984767139017	0.023767429818925	0.217219112869259	0.00880185247447031	-0.0362526087766901	0.662806636727081	0.144444331464351	0.00278558826443543	0.267828072684968	0.234547530534285	0.00959674669375427	-0.19222658352527	0.0848527790415079
uncultured_f__Beijerinckiaceae	-0.286492809877344	0.174701844954368	0.522857222914475	-0.354543886001104	0.0891477285369005	0.384210517979666	0.128824695243609	0.0892258177546816	0.084995004458064	0.17479261421213	-0.00731832407656411	0.121802957400763	0.0818849100098888	0.0946196477506147	0.27351445298704	-0.0392960713031305
uncultured_f__Blastocatellaceae	-0.32050446506741	0.12677802095109	0.456437174352107	-0.00782949182375114	0.971035717750662	0.989982756145797	0.136150306014412	0.0968844108332492	0.0760011914179314	0.846985529189305	-0.0421995163228016	0.00779246349545243	-0.0373078790729362	0.681678841827823	0.685180511497669	-0.0557498485112237
uncultured_f__Burkholderiaceae	-0.0599332298143657	0.780868412631517	0.9087127673692	-0.353314600429194	0.0903407059698924	0.384210517979666	0.00413714535374944	-0.0411293480392618	0.76525042755121	0.00283197385671016	-0.000118134679568438	0.0994750699247918	0.0585421185577369	0.13328846260691	0.0153995332533796	-0.00319883828683349
uncultured_f__Caldilineaceae	-0.317429676039004	0.130668990730018	0.456437174352107	-0.0344301991322523	0.873105303473951	0.94194885924394	0.171055336414351	0.133376033524094	0.0445394399389277	0.337255058042798	-0.0141359006132398	0.00634245316270169	-0.0388237989662663	0.711447292347474	0.267461457918936	-0.015031140863311
uncultured_f__Caulobacteraceae	-0.07009851382417	0.744818356082542	0.903290346738402	-0.034556069515958	0.872645077342728	0.94194885924394	7.62878626769912e-06	-0.0454465699052655	0.989780383173958	0.00697106833483649	-1.33195947584705e-05	0.00427412856929922	-0.0409861383139145	0.761503707199313	0.0142946669305671	-0.00174098576459627
uncultured_f__Cellvibrionaceae	0.335553609328908	0.108937071131441	0.456437174352107	0.0118588069330088	0.956141338240487	0.984401673360896	0.077888724927654	0.0359745760607292	0.186611823531267	-0.00499120798183468	0.00217508736066665	0.00125456165306728	-0.0441429582717934	0.869488095306303	0.0221680141047392	-0.00152438109108061
uncultured_f__Chitinophagaceae	0.0898607569851827	0.676260301907053	0.876013114981557	0.265723618915001	0.209481960328053	0.496329080433172	0.0162282794373405	-0.0284886169518714	0.553052944357537	0.314923302475892	0.00767126701072751	0.14031009027446	0.101233276196027	0.0713244159815511	-0.145314509377457	0.124561392237809
uncultured_f__Comamonadaceae	-0.0546127118723507	0.799918328471424	0.923396026764546	0.154733409540185	0.470334562273813	0.722793555259021	0.00318889137740607	-0.0421207044690755	0.793254235355853	0.190057670780478	-0.00181587506977091	0.02977841291335	-0.0143225683178614	0.420049889621297	0.0417049429240284	0.0306425580834269
uncultured_f__Cyclobacteriaceae	0.264517188355328	0.211635738455327	0.583539193373871	0.16009013679444	0.454912426899295	0.704271831273723	0.034333335587613	-0.00956060370385892	0.386036511459012	0.00182901592157563	0.000889396997925799	0.0241563497918042	-0.0202001797631137	0.468333913771598	-0.00736154510351822	0.00411966076952246
uncultured_f__Deinococcaceae	0.348623592068162	0.0950030673515582	0.45496736974233	0.341414630324533	0.102513968778655	0.394332873768199	0.155367720984839	0.116975344665968	0.0566607635044234	-0.0241518658361891	0.0039885434753477	0.21833013394572	0.182799685488707	0.0213267315491883	-0.0980375540847632	0.026109521590092
uncultured_f__Diplorickettsiaceae	-0.380559154144574	0.0665717218116042	0.417404695758758	-0.368048924163013	0.0768063540818507	0.354099882421473	0.0889332903079875	0.0475211671401687	0.156947463630868	0.0300107624620811	-0.00187488943423804	0.118384751383527	0.0783113309918688	0.099697088580823	0.0633389662423276	-0.011945367233709
uncultured_f__Euzebyaceae	-0.301941134171081	0.151583910174863	0.487400572716099	-0.221108244808161	0.299129887074663	0.573560976133987	0.0357752780834685	-0.00805311836728295	0.376063377889969	0.0677289374167764	-0.00268126382207302	0.00174421627327379	-0.0436310466233956	0.84636235552682	0.0562803771538649	-0.00326931184007936
uncultured_f__Fodinicurvataceae	-0.25480561746098	0.229515453226453	0.592533318814708	-0.273907607665681	0.195261101980368	0.488420709016737	0.0262334004278518	-0.0180287177345186	0.449571511520509	0.00337321203580896	-0.000252475905794006	0.0441460003157749	0.000698091239219267	0.32441244056708	0.00871721793167087	-0.0018086164094448
uncultured_f__Gemmataceae	-0.47007623085617	0.0204535709214079	0.24196960316458	-0.42782560562815	0.0370244638202044	0.265758141351097	0.231031491660131	0.196078377644683	0.0174299302639804	0.00867504895309864	-0.000734007084178243	0.227727658854778	0.192624370620904	0.0183726393744154	0.0189314242628961	-0.00402421052095934
uncultured_f__Gemmatimonadaceae	-0.401261418007829	0.0519684347865553	0.362046762346335	-0.678050918805587	0.000271498147030592	0.0367526709636258	0.152479817571739	0.113956172915909	0.0592208110981241	2.60259573811322	-0.0972812892364305	0.409870615059169	0.383046552107313	0.000752861112278244	5.44853304854643	-0.880754089674123
uncultured_f__Holosporaceae	-0.00675200961804502	0.975020428155818	0.991132143418413	-0.0500688928014494	0.816275859665474	0.915654380264131	0.00510556943534146	-0.040116904681234	0.740051103134613	0.0135997172305186	-0.000377035820340522	0.0113651727969369	-0.0335727738941114	0.620032289931543	0.0233153719149394	-0.00310639502159333
uncultured_f__Hungateiclostridiaceae	-0.139292409015164	0.516248853904023	0.819646130024788	-0.380865894863033	0.0663346144393451	0.342007060088841	0.0100224132919859	-0.0349765679220149	0.641618469602639	0.00258935410271318	-0.000144094786511643	0.134685435722967	0.0953529555285565	0.0777199751794236	0.0137044156665296	-0.00291696066621513
uncultured_f__Ilumatobacteraceae	-0.208831851797678	0.327430731078582	0.69592904537719	0.163620539599652	0.444895137672089	0.697373128301	0.0230704876661274	-0.0213353992581395	0.478629265401418	0.320660640642663	-0.0060226485043016	0.0230838765571838	-0.0213214017811261	0.478500160212561	0.121163101665923	0.0332676131549395
uncultured_f__Magnetospiraceae	-0.232136078540964	0.275045685434207	0.643483749131521	-0.149198018082797	0.486548533412133	0.735098627588934	0.0217429694971452	-0.0227232591620754	0.491711635781099	0.00315842719567614	-0.000229841722595938	6.86393430830665e-06	-0.0454473695232231	0.990306188838048	0.00107430297006436	-2.25509135385813e-05
uncultured_f__Methyloligellaceae	-0.329475458117059	0.115905674078025	0.456437174352107	-0.537509531921112	0.00675281870256012	0.154775999555027	0.0626254499216969	0.0200175158272285	0.238235452651952	0.126438622334685	-0.00634430349898334	0.280361267826313	0.247650416363873	0.00779474251294385	0.383448279427016	-0.0741268712457103
uncultured_f__Micavibrionaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
uncultured_f__Micromonosporaceae	-0.375407564515465	0.0706515452770675	0.438599196918033	-0.342384509582102	0.101478688311868	0.392760108466303	0.151434627158283	0.112863473847296	0.0601751550589359	0.0137546260833918	-0.00121787271833051	0.11826586907452	0.0781870449415442	0.099878577513797	0.0276324010898807	-0.0059432932630924
uncultured_f__Micropepsaceae	0.18878908781457	0.376975090443008	0.730257818243525	-0.11127491581553	0.604706214361169	0.81537805678377	0.0594302609333504	0.0166770909757754	0.250986205710246	-0.00636043040005232	0.00136607182131708	0.0187012099635284	-0.0259032804926749	0.524002842402697	0.02470823540679	-0.00423167892551428
uncultured_f__Microscillaceae	0.110023920844036	0.608798565780761	0.849481712770001	-0.153110062331133	0.475060605856842	0.727649917626254	0.0279345593270286	-0.0162502334308336	0.435036728838262	0.729775910683858	0.0289267639579402	0.013380327738757	-0.0314660210003903	0.590409781906766	1.47729321328756	-0.110552980616027
uncultured_f__Microtrichaceae	-0.018825277483849	0.93042608003797	0.975918748714164	-0.208880511720384	0.327315468032134	0.589214889982598	0.00133661754163455	-0.0440571725701093	0.865324303034716	0.00445079089169533	-8.26348100078323e-05	0.0681119773517269	0.0257534308677145	0.218031113461559	0.0176060153556304	-0.00325746186341991
uncultured_f__Moraxellaceae	0.143724876752901	0.50285177108542	0.805301179953681	0.199535343332615	0.3498998816656	0.606042060232958	0.026789098032132	-0.0174477611482255	0.44474504389226	-0.000970522203507469	0.00017959157764615	0.0433609051761796	-0.000122690043085072	0.328851704785837	-0.00466577273567512	0.00126172361248347
uncultured_f__Myxococcaceae	-0.109756191251994	0.609675870409091	0.849481712770001	-0.456110050503066	0.0250811772044605	0.217219112869259	0.0309487145079466	-0.0130990711962375	0.410920755548572	0.0607509734014035	-0.00186846470250245	0.291512928139401	0.259308970327555	0.00646341520207066	0.178530325717284	-0.0316665420481105
uncultured_f__Nannocystaceae	-0.0902247649016636	0.675018724176875	0.876013114981557	-0.186837639665995	0.382017230726366	0.635344306804857	0.00131649565085561	-0.0440782090922873	0.866332933366991	0.0007267349749619	-2.50665303126492e-05	0.0264238468515673	-0.0178296146551795	0.447908590058442	0.00314260434960751	-0.000620141323697029
uncultured_f__Opitutaceae	0.154331254228313	0.471503100021261	0.800983008103616	0.169498636915657	0.428479291602723	0.678425545037645	0.0346039765119201	-0.00927766091935633	0.384137470373676	-0.00540228237744837	0.00103320310436754	0.0349049163134982	-0.00896304203588838	0.382040742149923	-0.0201204948917555	0.00573025751906388
uncultured_f__Oxalobacteraceae	-0.0999271629891394	0.642236984834085	0.868013703801197	-0.261230086933889	0.217579356031801	0.505267615673848	0.0483188731693016	0.00506064013154262	0.302036129262508	0.00799155010512243	-0.000610433880041242	0.18634412519199	0.149359767246171	0.0351752458321185	0.0305273746153957	-0.00661982066924975
uncultured_f__Paracaedibacteraceae	-0.195839626272529	0.35907868470996	0.719304585665	-0.286289416763844	0.175021651240809	0.475211161646413	0.0240998249601301	-0.0202592739053185	0.468861257826903	0.0009800956141248	-7.75383031344406e-05	0.0779605181246185	0.0360496325848284	0.186400426848226	0.00353989582634807	-0.000770113697342459
uncultured_f__Pedosphaeraceae	0.332481551257799	0.112419605240181	0.456437174352107	0.377815905086506	0.0687211708016808	0.342774011076759	0.152255994741962	0.113722176321142	0.0594239156714414	-0.0099364707613648	0.00166570539454336	0.119396371028376	0.0793689333478482	0.0981662304824811	-0.028988797982247	0.00814544276181788
uncultured_f__Phormidiaceae	0.331084395891975	0.114030152845208	0.456437174352107	0.66281308742577	0.000416364032964149	0.0367526709636258	0.0732538879931122	0.0311290647200718	0.200832680277155	-0.00965068306875678	0.00235702066385238	0.396616379456389	0.369189851249862	0.000974517434404895	-0.116887170577631	0.030285971814724
uncultured_f__Phycisphaeraceae	-0.418621034471388	0.0417574830508346	0.324259632339527	-0.563862581823284	0.00410891674427168	0.128814539932917	0.272050244159822	0.238961618894359	0.00894996820909934	0.0361342787380208	-0.00275222016860255	0.234832501025707	0.200052160163239	0.0164022235062875	0.0704459757738281	-0.0141203628164574
uncultured_f__Polyangiaceae	-0.206731047692558	0.332430348826022	0.701797403077158	-0.246328822119546	0.245915783686535	0.526242991028864	0.0545855092636159	0.0116121233210531	0.271869197488	0.0336962700197624	-0.00205723011692836	0.0886795904780561	0.047255935499786	0.157568894291664	0.0761400061358257	-0.0144798535969825
uncultured_f__Reyranellaceae	0.120017564904698	0.576433655901276	0.833781815208244	-0.0479303241747573	0.824000882199633	0.915654380264131	0.0179263478649453	-0.0267133635957391	0.532808903271186	0.0374892732121934	0.00194893424812034	0.0108891923596718	-0.0340703898057977	0.627497082856949	0.091873340331502	-0.00838797743492116
uncultured_f__Rhizobiaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	0	0
uncultured_f__Rhizobiales_Incertae_Sedis	-0.0794967880530618	0.711942921052303	0.883937052474839	-0.257065416460169	0.225268598266685	0.513612404048041	0.0356468117363423	-0.008187424093824	0.376937653270021	0.0687441955375847	-0.00327783508485663	0.139051750299999	0.0999177389499988	0.0727080457652025	0.19062491425821	-0.0357497594753346
uncultured_f__Rhodanobacteraceae	-0.0690030736095127	0.748679776206077	0.906220501315077	0.0176355360937187	0.934813673554175	0.979557790042253	0.0129261928256045	-0.0319407984095952	0.596827381660632	0.305114369920181	-0.00348220215634438	0.0038784620098283	-0.0413997897169975	0.77251353128472	0.317149905739835	-0.0105331089646672
uncultured_f__Rhodospirillaceae	-0.171448170677541	0.423108148947894	0.760139854986618	-0.218803379061794	0.304323821378861	0.575452880376292	0.0363017099031601	-0.00750275782851451	0.372509123633203	0.00476423990721678	-0.000321800597128771	0.104112420750241	0.0633902580570703	0.124095145539522	0.0145889639746235	-0.0030094194117233
uncultured_f__Rhodothermaceae	0.111237921152202	0.604827069357241	0.848381593930627	0.137928250069509	0.520406334710555	0.752760625639312	0.012724106752351	-0.0321520702134512	0.599728984355059	-0.000317677978315137	0.000239611527599852	0.0478647997975869	0.00458592706111371	0.304376211925138	-0.00902606226454749	0.00256631711493732
uncultured_f__Roseiflexaceae	-0.575467594606351	0.00325865847809958	0.116145920806219	-0.442462485996331	0.0303823725079949	0.23812184453141	0.294728362897618	0.262670561211146	0.00612111924449641	1.51255618469607	-0.0731105281128174	0.24358929928075	0.209206994702602	0.0142489670025103	2.38951935492629	-0.367033917593123
uncultured_f__Sandaracinaceae	-0.426457829760189	0.0376995797372074	0.311021532831961	-0.171055499154129	0.424187035934996	0.67503876023158	0.117426392399709	0.0773094102360598	0.10116975436211	0.230844427105217	-0.00956759852045677	0.0234064427911453	-0.0209841734456206	0.475406305504851	0.241009938306587	-0.023588261459989
uncultured_f__Saprospiraceae	-0.611836437390638	0.00148723230053172	0.0939853296164131	-0.469640925158536	0.0205865200649614	0.217219112869259	0.288041256750218	0.25567949569341	0.00685308140440204	0.801889698973838	-0.0426511480926156	0.183032445850983	0.145897557026028	0.0370257828502368	1.20064236028952	-0.187748104111636
uncultured_f__Silvanigrellaceae	0.338630951612681	0.105528727522519	0.45496736974233	0.5206128926372	0.00910121396877821	0.167837092894822	0.103039487759056	0.0622685553844681	0.126161820004318	-0.0245941421630379	0.00362289124516571	0.242291590429927	0.207850299085832	0.0145502138939163	-0.121499360944883	0.0306782627778822
uncultured_f__Solimonadaceae	-0.505747280744181	0.0116928852028923	0.198147000600364	-0.413436777245616	0.0446254340095114	0.294527864462775	0.0971593488523029	0.0561211374364986	0.138142760671993	0.026362591446329	-0.00154190571526959	0.053053355108543	0.0100103257952949	0.278896436126157	0.0386577428995477	-0.00629187503645702
